filename,label,kp_0,kp_1,kp_2,kp_3,kp_4,kp_5,kp_6,kp_7,kp_8,kp_9,kp_10,kp_11,kp_12,kp_13,kp_14,kp_15,kp_16,kp_17,kp_18,kp_19,kp_20,kp_21,kp_22,kp_23,kp_24,kp_25,kp_26,kp_27,kp_28,kp_29,kp_30,kp_31,kp_32,kp_33,kp_34,kp_35,kp_36,kp_37,kp_38,kp_39,kp_40,kp_41,kp_42,kp_43,kp_44,kp_45,kp_46,kp_47,kp_48,kp_49,kp_50,kp_51,kp_52,kp_53,kp_54,kp_55,kp_56,kp_57,kp_58,kp_59,kp_60,kp_61,kp_62,kp_63,kp_64,kp_65
ini_001.png,inicio,0.5158724188804626,0.4004358649253845,0.5258359313011169,0.3925183415412903,0.5279012322425842,0.3930359184741974,0.5305450558662415,0.3937261998653412,0.5237032175064087,0.39113497734069824,0.5242813229560852,0.39061763882637024,0.5249265432357788,0.39013227820396423,0.5572534203529358,0.40368592739105225,0.549694299697876,0.399313747882843,0.5247980356216431,0.41519755125045776,0.5203362107276917,0.4139367938041687,0.5677328705787659,0.48300623893737793,0.5585287809371948,0.4594639539718628,0.5681382417678833,0.575097382068634,0.5197125673294067,0.5188242197036743,0.5269138813018799,0.6524226665496826,0.473418653011322,0.5496837496757507,0.5183715224266052,0.6779276728630066,0.4593597948551178,0.5602258443832397,0.501371443271637,0.6733934879302979,0.4687659740447998,0.562970757484436,0.5012302398681641,0.6651174426078796,0.46131372451782227,0.5555058717727661,0.48783910274505615,0.6310211420059204,0.4801737368106842,0.6019787192344666,0.3112794756889343,0.6467974185943604,0.34110063314437866,0.5824260115623474,0.3024904727935791,0.7672845721244812,0.336873859167099,0.6762370467185974,0.3175883889198303,0.7916054725646973,0.35299375653266907,0.6945809125900269,0.2274794578552246,0.7908983826637268,0.2759230136871338,0.6943826675415039
ini_002.png,inicio,0.5203152894973755,0.40172186493873596,0.5278669595718384,0.3941952586174011,0.5297881364822388,0.3945336937904358,0.5313557982444763,0.3948325514793396,0.5272750854492188,0.3926889896392822,0.5284638404846191,0.3918769955635071,0.5296427607536316,0.39111924171447754,0.5553812384605408,0.40283066034317017,0.55225670337677,0.39909452199935913,0.5271754264831543,0.4138438105583191,0.5253762602806091,0.41320866346359253,0.5717771053314209,0.4841395616531372,0.555340051651001,0.46601802110671997,0.5725022554397583,0.5803584456443787,0.5185402631759644,0.5365580916404724,0.5306212902069092,0.6596161127090454,0.47637972235679626,0.5711809396743774,0.5217677354812622,0.6860610246658325,0.4647950530052185,0.5892990827560425,0.5033329725265503,0.6827372312545776,0.46613046526908875,0.5865882039070129,0.5041613578796387,0.6719709634780884,0.471655011177063,0.5804370045661926,0.49180373549461365,0.6302985548973083,0.48123639822006226,0.6040130257606506,0.3136902451515198,0.6356044411659241,0.34724941849708557,0.585561990737915,0.3104611933231354,0.7680784463882446,0.34249070286750793,0.692752480506897,0.32494205236434937,0.7915948629379272,0.35959434509277344,0.7011555433273315,0.23453445732593536,0.7910023927688599,0.2888444662094116,0.7005868554115295
ini_003.png,inicio,0.5208593606948853,0.38028964400291443,0.5311529040336609,0.37173518538475037,0.5327698588371277,0.3723335564136505,0.5342733860015869,0.3729334771633148,0.5309150815010071,0.3696915805339813,0.5324881672859192,0.36882486939430237,0.534037709236145,0.36804360151290894,0.5604327321052551,0.3832811713218689,0.5553189516067505,0.37910768389701843,0.5282309055328369,0.3964208960533142,0.527176558971405,0.3960956335067749,0.5751039385795593,0.4759621322154999,0.557941734790802,0.45231351256370544,0.5771968960762024,0.586444079875946,0.5190978646278381,0.5307663083076477,0.5321445465087891,0.6711570620536804,0.46628960967063904,0.5704405903816223,0.5272382497787476,0.6998646855354309,0.4499801993370056,0.5876930356025696,0.5060855150222778,0.6940959692001343,0.450348436832428,0.5859335660934448,0.5058249235153198,0.6839868426322937,0.45283329486846924,0.5768229961395264,0.48507165908813477,0.6462450623512268,0.4757772386074066,0.615384042263031,0.2893746495246887,0.6611992120742798,0.3250916004180908,0.5835082530975342,0.2904811501502991,0.7821713089942932,0.3270747661590576,0.7070930004119873,0.3030889630317688,0.8040176033973694,0.35194897651672363,0.730729341506958,0.21042238175868988,0.8027117252349854,0.25258636474609375,0.7367656230926514
ini_005.png,inicio,0.5109515190124512,0.4085848331451416,0.5240674018859863,0.3937043845653534,0.5290166735649109,0.3935820162296295,0.534561038017273,0.3935566246509552,0.5167215466499329,0.39256083965301514,0.5163231492042542,0.39152780175209045,0.5161479115486145,0.3905610740184784,0.569675624370575,0.3993696868419647,0.5446345806121826,0.3936927318572998,0.5266156196594238,0.42720624804496765,0.5183140635490417,0.4251779615879059,0.5883762836456299,0.5001327395439148,0.5386854410171509,0.45914289355278015,0.46008679270744324,0.5662410259246826,0.41251039505004883,0.4761975407600403,0.33237171173095703,0.5412535667419434,0.29019248485565186,0.4591250419616699,0.2838098406791687,0.5317938327789307,0.2529250979423523,0.4533527195453644,0.2903122901916504,0.5201057195663452,0.2484087496995926,0.4485965073108673,0.31085819005966187,0.5225120186805725,0.26172202825546265,0.45449405908584595,0.5145103931427002,0.7060315608978271,0.47285738587379456,0.6492750644683838,0.26094725728034973,0.7366526126861572,0.3080233335494995,0.6186241507530212,0.25461840629577637,0.8714303374290466,0.2888660132884979,0.7485910654067993,0.276396781206131,0.8876749277114868,0.30675554275512695,0.7718386650085449,0.16649147868156433,0.9364113807678223,0.21088439226150513,0.7697181105613708
ini_006.png,inicio,0.5135759115219116,0.3871442377567291,0.5291858315467834,0.37180474400520325,0.5336301326751709,0.37228068709373474,0.5393764972686768,0.3729165196418762,0.5238662362098694,0.3698166310787201,0.5244951844215393,0.3688417673110962,0.5252834558486938,0.3678726553916931,0.571762204170227,0.380887508392334,0.5500102043151855,0.3723227381706238,0.5278822183609009,0.40749457478523254,0.5198590755462646,0.40415793657302856,0.5885158777236938,0.48843660950660706,0.542668879032135,0.44141092896461487,0.5168405771255493,0.6046035289764404,0.4143202304840088,0.4560587704181671,0.36595457792282104,0.6441046595573425,0.29134058952331543,0.43687644600868225,0.33115068078041077,0.6563707590103149,0.25357672572135925,0.4280591607093811,0.3265804350376129,0.6407007575035095,0.24863335490226746,0.425640732049942,0.33608168363571167,0.634965181350708,0.2618989944458008,0.43050190806388855,0.4848437011241913,0.6915447115898132,0.4676069915294647,0.6359090805053711,0.24993222951889038,0.7171461582183838,0.32214415073394775,0.612976610660553,0.23914213478565216,0.8608928322792053,0.2818882465362549,0.7301397323608398,0.2599846124649048,0.8740479946136475,0.29610103368759155,0.7556067705154419,0.15132099390029907,0.9250075221061707,0.20073553919792175,0.746982991695404
ini_007.png,inicio,0.6096360683441162,0.38310155272483826,0.6366590857505798,0.3656180500984192,0.6490004658699036,0.36637619137763977,0.6624081134796143,0.3673400580883026,0.6109324097633362,0.3651899993419647,0.6051369905471802,0.3650360703468323,0.6000940799713135,0.3649083077907562,0.6830391883850098,0.37525153160095215,0.6109005212783813,0.3700442314147949,0.6317935585975647,0.40487074851989746,0.6035635471343994,0.39995381236076355,0.6849746108055115,0.4575080871582031,0.6022753715515137,0.43514350056648254,0.6373961567878723,0.5594268441200256,0.48785650730133057,0.4507714509963989,0.5105466842651367,0.611562967300415,0.37678366899490356,0.4382023811340332,0.4876776337623596,0.6407602429389954,0.334733784198761,0.4344463050365448,0.4719332754611969,0.6236187219619751,0.3334338665008545,0.431688129901886,0.4811457097530365,0.6158965826034546,0.3464798331260681,0.4340437352657318,0.6007204651832581,0.646748423576355,0.5567001700401306,0.6145303845405579,0.3917083442211151,0.7029942274093628,0.37540900707244873,0.6029719710350037,0.35779187083244324,0.8568695783615112,0.3755282163619995,0.7131003141403198,0.37178313732147217,0.8691659569740295,0.391143262386322,0.740140974521637,0.2889590263366699,0.920634925365448,0.28026703000068665,0.7269328236579895
ini_008.png,inicio,0.5912725925445557,0.3272433876991272,0.6052867770195007,0.3141847848892212,0.609225869178772,0.31465643644332886,0.6133599281311035,0.31536343693733215,0.5984509587287903,0.31398192048072815,0.5992099642753601,0.3142208755016327,0.6000382304191589,0.3143937289714813,0.6355409026145935,0.33359766006469727,0.6189678311347961,0.3244704008102417,0.6010302901268005,0.3472133278846741,0.5974997878074646,0.3478255271911621,0.6462306380271912,0.42596226930618286,0.5995241403579712,0.4009445011615753,0.5866526365280151,0.5375034213066101,0.4833856523036957,0.40338099002838135,0.4612410068511963,0.5823227763175964,0.363880455493927,0.38278937339782715,0.4455612301826477,0.6132085919380188,0.32415539026260376,0.375590443611145,0.4314344823360443,0.6001800894737244,0.3204442858695984,0.3735184669494629,0.4402104616165161,0.5801956057548523,0.33388903737068176,0.3765064477920532,0.5827234387397766,0.624771237373352,0.5461719036102295,0.5876687169075012,0.32476916909217834,0.6374364495277405,0.35546422004699707,0.555096447467804,0.29355818033218384,0.7527855634689331,0.3413757383823395,0.6806257367134094,0.31574252247810364,0.7709804773330688,0.3580407500267029,0.7018296718597412,0.2087095081806183,0.8095022439956665,0.271468847990036,0.7088984847068787
ini_009.png,inicio,0.5781260132789612,0.3579370975494385,0.6017205119132996,0.3414752781391144,0.6122564077377319,0.3414919376373291,0.6225395202636719,0.3416375517845154,0.581862211227417,0.34066951274871826,0.5777353644371033,0.34002557396888733,0.5739414095878601,0.33934280276298523,0.6517500281333923,0.35021212697029114,0.5939589142799377,0.34584662318229675,0.5967100858688354,0.37974515557289124,0.5767879486083984,0.3764365613460541,0.6576980352401733,0.446613609790802,0.5923877358436584,0.4159467816352844,0.6022306084632874,0.5614227652549744,0.46173062920570374,0.4298422038555145,0.455002099275589,0.6032902002334595,0.3406619131565094,0.4130931496620178,0.41512733697891235,0.6421664357185364,0.3013054132461548,0.408185750246048,0.40103691816329956,0.6254599094390869,0.29759106040000916,0.40497511625289917,0.41825100779533386,0.6120630502700806,0.3105887770652771,0.4085436165332794,0.5765953063964844,0.6445272564888,0.5471107363700867,0.6016277074813843,0.3350842595100403,0.6775448322296143,0.34446731209754944,0.595743715763092,0.3137837052345276,0.7825965285301208,0.3354150652885437,0.7160406112670898,0.32445478439331055,0.8077518939971924,0.3562341630458832,0.7405940294265747,0.2321300059556961,0.8570618629455566,0.25251200795173645,0.7418193221092224
ini_010.png,inicio,0.5446684956550598,0.31367361545562744,0.5656944513320923,0.29718559980392456,0.5726887583732605,0.29782912135124207,0.5817070603370667,0.29891106486320496,0.5558182001113892,0.29618677496910095,0.5550351142883301,0.2957419157028198,0.5546998381614685,0.2953028678894043,0.6149181127548218,0.30987533926963806,0.581000030040741,0.30276381969451904,0.5592226982116699,0.3353508412837982,0.5465247631072998,0.33190956711769104,0.6233001947402954,0.4067975580692291,0.564038097858429,0.37139201164245605,0.5616114139556885,0.5166091322898865,0.43667492270469666,0.38689374923706055,0.4255576431751251,0.5587458610534668,0.3181212544441223,0.3729107081890106,0.37986719608306885,0.5913144946098328,0.278522253036499,0.3656465411186218,0.377410888671875,0.5696417093276978,0.27062010765075684,0.36178749799728394,0.38717085123062134,0.5628717541694641,0.2874845862388611,0.36645787954330444,0.5424883961677551,0.6017724275588989,0.5037786960601807,0.5615522265434265,0.3299189805984497,0.6232012510299683,0.3357824683189392,0.55530846118927,0.3325330317020416,0.7647019624710083,0.33977192640304565,0.6619666814804077,0.3513452410697937,0.7832145094871521,0.3603583872318268,0.6837891340255737,0.2628721594810486,0.8381756544113159,0.25550293922424316,0.678392231464386
ini_011.png,inicio,0.6514059901237488,0.3686208128929138,0.6773229241371155,0.3527441918849945,0.6837935447692871,0.35425370931625366,0.6900286674499512,0.356173574924469,0.6637262105941772,0.34945377707481384,0.6618240475654602,0.34864091873168945,0.6598723530769348,0.34809643030166626,0.7142593860626221,0.36873865127563477,0.6642538905143738,0.3556099236011505,0.6611962914466858,0.3904412090778351,0.6458312273025513,0.3860343098640442,0.6979765892028809,0.4690920412540436,0.6422746181488037,0.410234659910202,0.6390975713729858,0.5841609835624695,0.5049589276313782,0.42549222707748413,0.49194151163101196,0.6253392100334167,0.37202176451683044,0.4134998321533203,0.4723202884197235,0.6578461527824402,0.32618701457977295,0.41188034415245056,0.45656687021255493,0.6384835243225098,0.32010990381240845,0.4100731611251831,0.46874409914016724,0.6236578822135925,0.3372493386268616,0.4130079746246338,0.603626549243927,0.6492167115211487,0.5745297074317932,0.6062541604042053,0.38380879163742065,0.7075455784797668,0.38169944286346436,0.6111366748809814,0.2284543812274933,0.8279138803482056,0.444167822599411,0.7448314428329468,0.22269800305366516,0.837641716003418,0.47345462441444397,0.7666494250297546,0.14281627535820007,0.8787599205970764,0.36267396807670593,0.7612006068229675
